# matrix=Flan_1565
# rows=1564794
# nnz_total=59485419
# nnz_per_row=38.0149
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
128,8,94,108607.769012451,6690.02532958984,115297.794342041,1.03185701581647,59485419
128,9,94,109794.37828064,12423.9921569824,122218.370437622,0.973428442663785,59485419
128,0,95,93195.915222168,4427.67143249512,97623.5866546631,1.21866899257504,59485419
128,1,95,104568.243026733,4726.17149353027,109294.414520264,1.08853538876813,59485419
128,2,95,104564.905166626,4566.66946411133,109131.574630737,1.090159638973,59485419
128,3,95,106357.574462891,4719.49577331543,111077.070236206,1.0710656821161,59485419
128,4,95,108378.410339355,4466.29524230957,112844.705581665,1.05428816874268,59485419
128,5,95,107939.720153809,4457.95059204102,112397.67074585,1.0584813476163,59485419
128,6,95,108628.034591675,4380.46455383301,113008.499145508,1.05276009237867,59485419
128,7,95,108133.07762146,4275.79879760742,112408.876419067,1.05837583107289,59485419
128,8,95,108592.748641968,4597.42546081543,113190.174102783,1.05107036845767,59485419
128,9,95,109602.928161621,4328.96614074707,113931.894302368,1.04422768293713,59485419
128,0,96,93370.1992034912,5805.73081970215,99175.9300231934,1.1995938729506,59485419
128,1,96,104924.440383911,6640.91110229492,111565.351486206,1.06637801445648,59485419
128,2,96,104856.491088867,6442.54684448242,111299.03793335,1.06892961708478,59485419
128,3,96,106534.242630005,6691.45584106445,113225.698471069,1.05074059693612,59485419
128,4,96,108428.478240967,6689.31007385254,115117.788314819,1.03347049784038,59485419
128,5,96,108007.669448853,6654.02412414551,114661.693572998,1.03758137781437,59485419
128,6,96,108694.553375244,6686.68746948242,115381.240844727,1.0311107518778,59485419
128,7,96,108309.745788574,6549.35836791992,114859.104156494,1.03579806645456,59485419
128,8,96,108957.290649414,6497.62153625488,115454.912185669,1.03045280402342,59485419
128,9,96,109883.546829224,9105.44395446777,118988.990783691,0.999847441485369,59485419
128,0,97,92880.0106048584,4899.02496337891,97779.0355682373,1.2167315550681,59485419
128,1,97,104741.57333374,4865.40794372559,109606.981277466,1.08543120714939,59485419
128,2,97,104588.508605957,4739.52293395996,109328.031539917,1.08820067757794,59485419
128,3,97,106495.85723877,5008.22067260742,111504.077911377,1.06696400910608,59485419
128,4,97,108228.68347168,5010.60485839844,113239.288330078,1.05061449744558,59485419
128,5,97,108069.41986084,4574.06044006348,112643.480300903,1.05617153946411,59485419
128,6,97,108749.389648438,4637.47978210449,113386.869430542,1.04924704771815,59485419
128,7,97,108267.545700073,4583.83560180664,112851.38130188,1.05422580235638,59485419
128,8,97,108839.988708496,4778.62358093262,113618.612289429,1.04710694491618,59485419
128,9,97,109766.960144043,4739.52293395996,114506.483078003,1.03898779180001,59485419
128,0,98,92962.5034332275,4527.80723571777,97490.3106689453,1.22033499722857,59485419
128,1,98,104862.689971924,4473.44779968262,109336.137771606,1.08811999787773,59485419
128,2,98,104810.476303101,4315.13786315918,109125.61416626,1.09021918372657,59485419
128,3,98,106554.508209229,4525.66146850586,111080.169677734,1.07103579644466,59485419
128,4,98,108283.758163452,4443.64547729492,112727.403640747,1.05538524047933,59485419
128,5,98,108098.983764648,4307.50846862793,112406.492233276,1.05839827963941,59485419
128,6,98,108781.099319458,4207.37266540527,112988.471984863,1.05294669367631,59485419
128,7,98,108307.361602783,4104.3758392334,112411.737442017,1.05834889405002,59485419
128,8,98,108904.838562012,4340.88706970215,113245.725631714,1.05055477667126,59485419
128,9,98,109832.763671875,4128.93295288086,113961.696624756,1.04395460513139,59485419
128,0,99,92866.1823272705,4974.6036529541,97840.7859802246,1.21596363733266,59485419
128,1,99,104923.248291016,4802.22702026367,109725.475311279,1.08425903521942,59485419
128,2,99,104857.683181763,4608.8695526123,109466.552734375,1.08682364638528,59485419
128,3,99,106532.81211853,5022.28736877441,111555.099487305,1.06647601541101,59485419
128,4,99,108244.4190979,5023.71788024902,113268.136978149,1.05034691285644,59485419
128,5,99,107648.134231567,4892.11082458496,112540.245056152,1.05714038511858,59485419
128,6,99,108655.92956543,4704.47540283203,113360.404968262,1.04949199884483,59485419
128,7,99,108306.169509888,4598.37913513184,112904.54864502,1.05372936190599,59485419
128,8,99,108954.906463623,4737.13874816895,113692.045211792,1.04643062562886,59485419
128,9,99,109873.533248901,4726.88674926758,114600.419998169,1.03813614297313,59485419
128,0,100,93039.9894714355,5935.6689453125,98975.658416748,1.20202118281507,59485419
