# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
64,0,25,110147.23777771,31964.7789001465,142112.016677856,0.900697935278436,64000000
64,1,25,126084.804534912,17554.0447235107,143638.849258423,0.891123819640975,64000000
64,2,25,130959.033966064,18328.1898498535,149287.223815918,0.857407598106542,64000000
64,3,25,119943.618774414,27366.1613464355,147309.78012085,0.868917188627881,64000000
64,4,25,132205.963134766,32026.0524749756,164232.015609741,0.779385185798133,64000000
64,5,25,112367.630004883,26054.859161377,138422.48916626,0.92470523229978,64000000
64,6,25,98367.45262146,17654.6573638916,116022.109985352,1.10323799503526,64000000
64,7,25,120621.4427948,17767.6677703857,138389.110565186,0.92492826550618,64000000
64,8,25,125773.191452026,26524.0669250488,152297.258377075,0.840461616735626,64000000
64,9,25,138677.597045898,18469.3336486816,157146.93069458,0.814524339955274,64000000
64,0,26,114582.300186157,27438.8790130615,142021.179199219,0.901274026322858,64000000
64,1,26,119506.8359375,18226.6235351562,137733.459472656,0.929331191491719,64000000
64,2,26,111268.997192383,17580.9860229492,128849.983215332,0.993403311400425,64000000
64,3,26,132594.82383728,17914.0567779541,150508.880615234,0.850448156127234,64000000
64,4,26,132609.367370605,20917.4156188965,153526.782989502,0.833730750475978,64000000
64,5,26,134128.093719482,16883.8500976562,151011.943817139,0.847615074440708,64000000
64,6,26,106129.64630127,18230.9150695801,124360.56137085,1.02926521550749,64000000
64,7,26,116206.407546997,23403.4061431885,139609.813690186,0.916840991451006,64000000
64,8,26,124813.795089722,17994.4038391113,142808.198928833,0.896307081526793,64000000
64,9,26,136971.950531006,26134.9678039551,163106.918334961,0.784761316728059,64000000
64,0,27,107895.374298096,16135.6925964355,124031.066894531,1.03199950790429,64000000
64,1,27,111786.603927612,25136.4707946777,136923.07472229,0.934831475699856,64000000
64,2,27,110620.737075806,15613.7943267822,126234.531402588,1.0139856232506,64000000
64,3,27,130787.134170532,16697.6451873779,147484.77935791,0.867886168032124,64000000
64,4,27,127932.786941528,28688.4307861328,156621.217727661,0.81725836292865,64000000
64,5,27,126193.284988403,26795.6256866455,152988.910675049,0.83666194781839,64000000
64,6,27,86640.8348083496,19378.9005279541,106019.735336304,1.20732238760994,64000000
64,7,27,115794.658660889,14928.5793304443,130723.237991333,0.979167912047026,64000000
64,8,27,110334.396362305,21470.7851409912,131805.181503296,0.971130258614296,64000000
64,9,27,129502.773284912,17676.1150360107,147178.888320923,0.869689949830961,64000000
64,0,28,97757.3394775391,17293.9300537109,115051.26953125,1.1125474801061,64000000
64,1,28,104278.087615967,28114.0804290771,132392.168045044,0.966824562888421,64000000
64,2,28,116459.131240845,16173.6011505127,132632.732391357,0.965070972241696,64000000
64,3,28,124440.908432007,17153.0246734619,141593.933105469,0.903993534134382,64000000
64,4,28,137246.608734131,19529.1042327881,156775.712966919,0.816452992479831,64000000
64,5,28,114882.707595825,17390.4895782471,132273.197174072,0.967694156750073,64000000
