# matrix=x104
# rows=108384
# nnz_total=5138004
# nnz_per_row=47.4056
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
4,3,1,414.848327636719,1698.97079467773,2113.81912231445,4.86134688229551,5138004
4,4,1,311.374664306641,1674.89051818848,1986.26518249512,5.17353276418581,5138004
4,5,1,406.503677368164,1699.92446899414,2106.4281463623,4.87840423977725,5138004
4,6,1,489.950180053711,1682.99674987793,2172.94692993164,4.72906533447795,5138004
4,7,1,387.430191040039,1687.04986572266,2074.4800567627,4.95353424415952,5138004
4,8,1,352.144241333008,1690.14930725098,2042.29354858398,5.0316018513229,5138004
4,9,1,386.714935302734,1682.99674987793,2069.71168518066,4.96494660274531,5138004
4,0,2,487.089157104492,1881.12258911133,2368.21174621582,4.33914239992268,5138004
4,1,2,366.687774658203,1831.7699432373,2198.45771789551,4.67418950856003,5138004
4,2,2,405.073165893555,1729.24995422363,2134.32312011719,4.81464493503485,5138004
4,3,2,310.182571411133,1682.51991271973,1992.70248413086,5.15681998784781,5138004
4,4,2,341.892242431641,1688.95721435547,2030.84945678711,5.05995555980653,5138004
4,5,2,306.129455566406,1678.9436340332,1985.07308959961,5.17663961787557,5138004
4,6,2,391.721725463867,1665.35377502441,2057.07550048828,4.9954452316217,5138004
4,7,2,393.867492675781,1675.60577392578,2069.47326660156,4.96551860120184,5138004
4,8,2,364.065170288086,1673.22158813477,2037.28675842285,5.04396740297624,5138004
4,9,2,363.349914550781,1664.87693786621,2028.22685241699,5.06649834941013,5138004
4,0,3,549.31640625,1784.32464599609,2333.64105224609,4.40342270723662,5138004
4,1,3,413.417816162109,1622.91526794434,2036.33308410645,5.04632964037373,5138004
4,2,3,424.623489379883,1599.07341003418,2023.69689941406,5.07783947436758,5138004
4,3,3,386.238098144531,1595.97396850586,1982.21206665039,5.1841113132586,5138004
4,4,3,404.834747314453,1599.31182861328,2004.14657592773,5.12737347828123,5138004
4,5,3,381.708145141602,1581.19201660156,1962.90016174316,5.23511495911964,5138004
4,6,3,463.724136352539,1602.1728515625,2065.89698791504,4.9741144210539,5138004
4,7,3,384.807586669922,1599.07341003418,1983.8809967041,5.17975020531571,5138004
4,8,3,405.788421630859,1599.78866577148,2005.57708740234,5.12371629320399,5138004
4,9,3,427.961349487305,1594.54345703125,2022.50480651855,5.08083242466486,5138004
8,0,0,562.667846679688,1068.8304901123,1631.49833679199,6.29850963881806,5138004
8,1,0,484.466552734375,1002.07328796387,1486.53984069824,6.91270271987682,5138004
8,2,0,453.472137451172,973.939895629883,1427.41203308105,7.19904818079706,5138004
8,3,0,496.387481689453,973.224639892578,1469.61212158203,6.99232664802596,5138004
8,4,0,454.187393188477,969.648361206055,1423.83575439453,7.21713018393034,5138004
8,5,0,461.101531982422,967.264175415039,1428.36570739746,7.19424160548022,5138004
8,6,0,462.055206298828,991.8212890625,1453.87649536133,7.06800614274057,5138004
8,7,0,461.816787719727,1008.98742675781,1470.80421447754,6.98665933837445,5138004
8,8,0,436.067581176758,1034.25979614258,1470.32737731934,6.98892515946684,5138004
8,9,0,452.280044555664,968.93310546875,1421.21315002441,7.23044815608656,5138004
8,0,1,480.65185546875,1198.29177856445,1678.9436340332,6.12051994581539,5138004
